chemin, class, class_LOC, classe_CLOC, classe_DC, WMC, classe_BC
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/chart/block/LineBorderTest.java, LineBorderTest.java, 97, 47, 0.4845360824742268, 1, 0.4845360824742268
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/chart/block/ColorBlockTest.java, ColorBlockTest.java, 106, 48, 0.4528301886792453, 1, 0.4528301886792453
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/chart/block/FlowArrangementTest.java, FlowArrangementTest.java, 100, 47, 0.47, 1, 0.47
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/chart/block/AbstractBlockTest.java, AbstractBlockTest.java, 125, 47, 0.376, 1, 0.376
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/chart/block/EmptyBlockTest.java, EmptyBlockTest.java, 89, 47, 0.5280898876404494, 1, 0.5280898876404494
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/chart/block/RectangleConstraintTest.java, RectangleConstraintTest.java, 118, 50, 0.423728813559322, 1, 0.423728813559322
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/chart/block/BlockContainerTest.java, BlockContainerTest.java, 85, 47, 0.5529411764705883, 1, 0.5529411764705883
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/DefaultKeyedValueTest.java, DefaultKeyedValueTest.java, 117, 57, 0.48717948717948717, 1, 0.48717948717948717
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/DefaultKeyedValuesTest.java, DefaultKeyedValuesTest.java, 428, 120, 0.2803738317757009, 1, 0.2803738317757009
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/DefaultKeyedValues2DTest.java, DefaultKeyedValues2DTest.java, 295, 85, 0.288135593220339, 1, 0.288135593220339
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/KeyedObjects2DTest.java, KeyedObjects2DTest.java, 348, 85, 0.2442528735632184, 1, 0.2442528735632184
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/DataUtilsTest.java, DataUtilsTest.java, 213, 59, 0.27699530516431925, 1, 0.27699530516431925
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/KeyedObjectsTest.java, KeyedObjectsTest.java, 313, 90, 0.28753993610223644, 1, 0.28753993610223644
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/RangeTypeTest.java, RangeTypeTest.java, 83, 47, 0.5662650602409639, 1, 0.5662650602409639
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/ComparableObjectSeriesTest.java, ComparableObjectSeriesTest.java, 184, 74, 0.40217391304347827, 1, 0.40217391304347827
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/DatasetChangeConfirmation.java, DatasetChangeConfirmation.java, 48, 38, 0.7916666666666666, 1, 0.7916666666666666
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/KeyToGroupMapTest.java, KeyToGroupMapTest.java, 211, 88, 0.41706161137440756, 1, 0.41706161137440756
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/DomainOrderTest.java, DomainOrderTest.java, 83, 47, 0.5662650602409639, 1, 0.5662650602409639
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/RangeTest.java, RangeTest.java, 300, 87, 0.29, 1, 0.29
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/ComparableObjectItemTest.java, ComparableObjectItemTest.java, 117, 57, 0.48717948717948717, 1, 0.48717948717948717
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/KeyedObjectTest.java, KeyedObjectTest.java, 107, 54, 0.5046728971962616, 1, 0.5046728971962616
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/SimpleHistogramBinTest.java, SimpleHistogramBinTest.java, 143, 54, 0.3776223776223776, 1, 0.3776223776223776
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/BoxAndWhiskerCalculatorTest.java, BoxAndWhiskerCalculatorTest.java, 147, 54, 0.3673469387755102, 1, 0.3673469387755102
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/DefaultMultiValueCategoryDatasetTest.java, DefaultMultiValueCategoryDatasetTest.java, 218, 66, 0.30275229357798167, 1, 0.30275229357798167
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/HistogramBinTest.java, HistogramBinTest.java, 80, 47, 0.5875, 1, 0.5875
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/StatisticsTest.java, StatisticsTest.java, 397, 101, 0.25440806045340053, 1, 0.25440806045340053
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/DefaultStatisticalCategoryDatasetTest.java, DefaultStatisticalCategoryDatasetTest.java, 238, 79, 0.3319327731092437, 1, 0.3319327731092437
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/DefaultBoxAndWhiskerXYDatasetTest.java, DefaultBoxAndWhiskerXYDatasetTest.java, 156, 59, 0.3782051282051282, 1, 0.3782051282051282
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/HistogramDatasetTest.java, HistogramDatasetTest.java, 221, 80, 0.36199095022624433, 1, 0.36199095022624433
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDatasetTest.java, DefaultBoxAndWhiskerCategoryDatasetTest.java, 242, 70, 0.2892561983471074, 1, 0.2892561983471074
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/SimpleHistogramDatasetTest.java, SimpleHistogramDatasetTest.java, 108, 54, 0.5, 1, 0.5
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/MeanAndStandardDeviationTest.java, MeanAndStandardDeviationTest.java, 79, 47, 0.5949367088607594, 1, 0.5949367088607594
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/BoxAndWhiskerItemTest.java, BoxAndWhiskerItemTest.java, 68, 44, 0.6470588235294118, 1, 0.6470588235294118
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/statistics/RegressionTest.java, RegressionTest.java, 213, 79, 0.37089201877934275, 1, 0.37089201877934275
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/category/DefaultCategoryDatasetTest.java, DefaultCategoryDatasetTest.java, 335, 89, 0.2656716417910448, 1, 0.2656716417910448
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/category/DefaultIntervalCategoryDatasetTest.java, DefaultIntervalCategoryDatasetTest.java, 418, 114, 0.2727272727272727, 1, 0.2727272727272727
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/category/SlidingCategoryDatasetTest.java, SlidingCategoryDatasetTest.java, 240, 68, 0.2833333333333333, 1, 0.2833333333333333
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/category/CategoryToPieDatasetTest.java, CategoryToPieDatasetTest.java, 196, 78, 0.3979591836734694, 1, 0.3979591836734694
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/general/TestIntervalXYZDataset.java, TestIntervalXYZDataset.java, 133, 47, 0.3533834586466165, 1, 0.3533834586466165
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/general/IntervalDataItem.java, IntervalDataItem.java, 59, 39, 0.6610169491525424, 1, 0.6610169491525424
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/general/DefaultHeatMapDatasetTest.java, DefaultHeatMapDatasetTest.java, 165, 57, 0.34545454545454546, 1, 0.34545454545454546
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/general/DefaultPieDatasetTest.java, DefaultPieDatasetTest.java, 159, 63, 0.39622641509433965, 1, 0.39622641509433965
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/general/DatasetUtilsTest.java, DatasetUtilsTest.java, 1341, 297, 0.2214765100671141, 1, 0.2214765100671141
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/general/DefaultKeyedValueDatasetTest.java, DefaultKeyedValueDatasetTest.java, 97, 52, 0.5360824742268041, 1, 0.5360824742268041
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/general/DefaultKeyedValuesDatasetTest.java, DefaultKeyedValuesDatasetTest.java, 73, 45, 0.6164383561643836, 1, 0.6164383561643836
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/general/DefaultKeyedValues2DDatasetTest.java, DefaultKeyedValues2DDatasetTest.java, 74, 46, 0.6216216216216216, 1, 0.6216216216216216
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/general/TestIntervalCategoryDataset.java, TestIntervalCategoryDataset.java, 434, 241, 0.5552995391705069, 2, 0.27764976958525345
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/function/PowerFunction2DTest.java, PowerFunction2DTest.java, 86, 51, 0.5930232558139535, 1, 0.5930232558139535
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/function/PolynomialFunction2DTest.java, PolynomialFunction2DTest.java, 122, 59, 0.48360655737704916, 1, 0.48360655737704916
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/function/NormalDistributionFunction2DTest.java, NormalDistributionFunction2DTest.java, 93, 51, 0.5483870967741935, 1, 0.5483870967741935
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/function/LineFunction2DTest.java, LineFunction2DTest.java, 87, 51, 0.5862068965517241, 1, 0.5862068965517241
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/TimePeriodAnchorTest.java, TimePeriodAnchorTest.java, 62, 44, 0.7096774193548387, 1, 0.7096774193548387
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/HourTest.java, HourTest.java, 463, 137, 0.2958963282937365, 1, 0.2958963282937365
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/FixedMillisecondTest.java, FixedMillisecondTest.java, 87, 51, 0.5862068965517241, 1, 0.5862068965517241
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/MovingAverageTest.java, MovingAverageTest.java, 89, 48, 0.5393258426966292, 1, 0.5393258426966292
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/SimpleTimePeriodTest.java, SimpleTimePeriodTest.java, 156, 61, 0.391025641025641, 1, 0.391025641025641
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/TimeSeriesCollectionTest.java, TimeSeriesCollectionTest.java, 410, 104, 0.25365853658536586, 1, 0.25365853658536586
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/QuarterTest.java, QuarterTest.java, 546, 158, 0.2893772893772894, 1, 0.2893772893772894
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/MonthTest.java, MonthTest.java, 525, 151, 0.2876190476190476, 1, 0.2876190476190476
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/TimePeriodValuesCollectionTest.java, TimePeriodValuesCollectionTest.java, 176, 67, 0.3806818181818182, 1, 0.3806818181818182
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/TimeTableXYDatasetTest.java, TimeTableXYDatasetTest.java, 143, 58, 0.40559440559440557, 1, 0.40559440559440557
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/MinuteTest.java, MinuteTest.java, 438, 122, 0.2785388127853881, 1, 0.2785388127853881
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/TimePeriodValuesTest.java, TimePeriodValuesTest.java, 267, 95, 0.35580524344569286, 1, 0.35580524344569286
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/TimePeriodValueTest.java, TimePeriodValueTest.java, 81, 47, 0.5802469135802469, 1, 0.5802469135802469
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/DateRangeTest.java, DateRangeTest.java, 94, 51, 0.5425531914893617, 1, 0.5425531914893617
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/SecondTest.java, SecondTest.java, 430, 118, 0.2744186046511628, 1, 0.2744186046511628
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/TimeSeriesDataItemTest.java, TimeSeriesDataItemTest.java, 85, 53, 0.6235294117647059, 1, 0.6235294117647059
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/MillisecondTest.java, MillisecondTest.java, 458, 125, 0.27292576419213976, 1, 0.27292576419213976
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/TimeSeriesTest.java, TimeSeriesTest.java, 1005, 221, 0.21990049751243781, 1, 0.21990049751243781
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/DayTest.java, DayTest.java, 510, 151, 0.296078431372549, 1, 0.296078431372549
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/YearTest.java, YearTest.java, 465, 137, 0.2946236559139785, 1, 0.2946236559139785
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/WeekTest.java, WeekTest.java, 639, 183, 0.2863849765258216, 1, 0.2863849765258216
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/ohlc/OHLCTest.java, OHLCTest.java, 98, 50, 0.5102040816326531, 1, 0.5102040816326531
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/ohlc/OHLCItemTest.java, OHLCItemTest.java, 126, 58, 0.4603174603174603, 1, 0.4603174603174603
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/ohlc/OHLCSeriesTest.java, OHLCSeriesTest.java, 226, 80, 0.35398230088495575, 1, 0.35398230088495575
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/time/ohlc/OHLCSeriesCollectionTest.java, OHLCSeriesCollectionTest.java, 215, 79, 0.3674418604651163, 1, 0.3674418604651163
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/gantt/TaskSeriesCollectionTest.java, TaskSeriesCollectionTest.java, 574, 144, 0.2508710801393728, 1, 0.2508710801393728
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/gantt/SlidingGanttCategoryDatasetTest.java, SlidingGanttCategoryDatasetTest.java, 160, 54, 0.3375, 2, 0.16875
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/gantt/TaskSeriesTest.java, TaskSeriesTest.java, 108, 51, 0.4722222222222222, 1, 0.4722222222222222
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/gantt/XYTaskDatasetTest.java, XYTaskDatasetTest.java, 121, 49, 0.4049586776859504, 1, 0.4049586776859504
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/gantt/TaskTest.java, TaskTest.java, 110, 50, 0.45454545454545453, 1, 0.45454545454545453
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/DefaultXYDatasetTest.java, DefaultXYDatasetTest.java, 195, 72, 0.36923076923076925, 1, 0.36923076923076925
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XYCoordinateTest.java, XYCoordinateTest.java, 92, 51, 0.5543478260869565, 1, 0.5543478260869565
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XYSeriesTest.java, XYSeriesTest.java, 672, 160, 0.23809523809523808, 1, 0.23809523809523808
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/OHLCDataItemTest.java, OHLCDataItemTest.java, 74, 47, 0.6351351351351351, 1, 0.6351351351351351
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/DefaultXYZDatasetTest.java, DefaultXYZDatasetTest.java, 201, 72, 0.3582089552238806, 1, 0.3582089552238806
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/TableXYDatasetTest.java, TableXYDatasetTest.java, 235, 102, 0.4340425531914894, 1, 0.4340425531914894
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/DefaultTableXYDatasetTest.java, DefaultTableXYDatasetTest.java, 171, 60, 0.3508771929824561, 1, 0.3508771929824561
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/YIntervalTest.java, YIntervalTest.java, 82, 47, 0.573170731707317, 1, 0.573170731707317
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/YIntervalSeriesCollectionTest.java, YIntervalSeriesCollectionTest.java, 150, 62, 0.41333333333333333, 1, 0.41333333333333333
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XYBarDatasetTest.java, XYBarDatasetTest.java, 118, 53, 0.4491525423728814, 1, 0.4491525423728814
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/IntervalXYDelegateTest.java, IntervalXYDelegateTest.java, 103, 47, 0.4563106796116505, 1, 0.4563106796116505
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/MatrixSeriesCollectionTest.java, MatrixSeriesCollectionTest.java, 103, 51, 0.49514563106796117, 1, 0.49514563106796117
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/MatrixSeriesTest.java, MatrixSeriesTest.java, 144, 56, 0.3888888888888889, 1, 0.3888888888888889
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XYDataItemTest.java, XYDataItemTest.java, 79, 47, 0.5949367088607594, 1, 0.5949367088607594
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/VectorSeriesCollectionTest.java, VectorSeriesCollectionTest.java, 125, 54, 0.432, 1, 0.432
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XYIntervalSeriesCollectionTest.java, XYIntervalSeriesCollectionTest.java, 158, 64, 0.4050632911392405, 1, 0.4050632911392405
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/DefaultWindDatasetTest.java, DefaultWindDatasetTest.java, 167, 76, 0.4550898203592814, 1, 0.4550898203592814
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XYIntervalDataItemTest.java, XYIntervalDataItemTest.java, 124, 56, 0.45161290322580644, 1, 0.45161290322580644
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XIntervalSeriesTest.java, XIntervalSeriesTest.java, 264, 90, 0.3409090909090909, 1, 0.3409090909090909
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XIntervalDataItemTest.java, XIntervalDataItemTest.java, 107, 54, 0.5046728971962616, 1, 0.5046728971962616
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XYSeriesCollectionTest.java, XYSeriesCollectionTest.java, 416, 104, 0.25, 1, 0.25
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/YIntervalDataItemTest.java, YIntervalDataItemTest.java, 112, 59, 0.5267857142857143, 1, 0.5267857142857143
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/DefaultOHLCDatasetTest.java, DefaultOHLCDatasetTest.java, 135, 57, 0.4222222222222222, 1, 0.4222222222222222
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/CategoryTableXYDatasetTest.java, CategoryTableXYDatasetTest.java, 162, 61, 0.3765432098765432, 1, 0.3765432098765432
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/VectorTest.java, VectorTest.java, 92, 51, 0.5543478260869565, 1, 0.5543478260869565
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/YIntervalSeriesTest.java, YIntervalSeriesTest.java, 242, 84, 0.34710743801652894, 1, 0.34710743801652894
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XYIntervalTest.java, XYIntervalTest.java, 90, 47, 0.5222222222222223, 1, 0.5222222222222223
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/YWithXIntervalTest.java, YWithXIntervalTest.java, 82, 47, 0.573170731707317, 1, 0.573170731707317
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XIntervalSeriesCollectionTest.java, XIntervalSeriesCollectionTest.java, 164, 65, 0.39634146341463417, 1, 0.39634146341463417
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/DefaultHighLowDatasetTest.java, DefaultHighLowDatasetTest.java, 161, 50, 0.3105590062111801, 1, 0.3105590062111801
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/VectorDataItemTest.java, VectorDataItemTest.java, 104, 51, 0.49038461538461536, 1, 0.49038461538461536
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/VectorSeriesTest.java, VectorSeriesTest.java, 246, 86, 0.34959349593495936, 1, 0.34959349593495936
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/XYIntervalSeriesTest.java, XYIntervalSeriesTest.java, 256, 87, 0.33984375, 1, 0.33984375
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/xy/DefaultIntervalXYDatasetTest.java, DefaultIntervalXYDatasetTest.java, 318, 100, 0.31446540880503143, 1, 0.31446540880503143
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/flow/FlowKeyTest.java, FlowKeyTest.java, 82, 47, 0.573170731707317, 1, 0.573170731707317
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/flow/NodeKeyTest.java, NodeKeyTest.java, 84, 49, 0.5833333333333334, 1, 0.5833333333333334
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/test/java/org/jfree/data/flow/DefaultFlowDatasetTest.java, DefaultFlowDatasetTest.java, 116, 59, 0.5086206896551724, 1, 0.5086206896551724
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/module-info.java, module-info.java, 43, 3, 0.06976744186046512, 1, 0.06976744186046512
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/ChartFactory.java, ChartFactory.java, 1870, 877, 0.46898395721925135, 83, 0.00565040912312351
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/Drawable.java, Drawable.java, 43, 37, 0.8604651162790697, 1, 0.8604651162790697
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/JFreeChart.java, JFreeChart.java, 1504, 727, 0.4833776595744681, 3, 0.1611258865248227
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/ChartUtils.java, ChartUtils.java, 630, 395, 0.626984126984127, 2, 0.3134920634920635
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/ChartHints.java, ChartHints.java, 93, 68, 0.7311827956989247, 2, 0.3655913978494624
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/ChartElement.java, ChartElement.java, 48, 44, 0.9166666666666666, 1, 0.9166666666666666
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/ChartElementVisitor.java, ChartElementVisitor.java, 47, 43, 0.9148936170212766, 1, 0.9148936170212766
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/StandardChartTheme.java, StandardChartTheme.java, 1644, 697, 0.4239659367396594, 2, 0.2119829683698297
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/ChartRenderingInfo.java, ChartRenderingInfo.java, 231, 134, 0.5800865800865801, 2, 0.29004329004329005
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/ChartTransferable.java, ChartTransferable.java, 231, 130, 0.5627705627705628, 3, 0.1875901875901876
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/ChartColor.java, ChartColor.java, 149, 79, 0.5302013422818792, 1, 0.5302013422818792
